ids,0,1,2,3,4,5,6,7,8,9
frozenset({'PSPTO_2242'}),17.38718397160046,9.440546263419938,51.25545759543996,0.371834901064975,32.50181087713323,56.75107627357275,105.20219257676,79.32442688296072,63.20928391606714,46.63725098607711
frozenset({'PSPTO_2244'}),17.38718397160051,9.44054626341915,51.25545759543922,0.3718349010642618,32.50181087713568,56.75107627357379,105.2021925767606,79.3244268829615,63.2092839160669,46.63725098607672
frozenset({'PSPTO_2275'}),17.38718397160087,9.440546263420984,51.25545759543699,0.3718349010646135,32.50181087713504,56.75107627357421,105.2021925767611,79.32442688295986,63.20928391606667,46.63725098607758
frozenset({'PSPTO_2277'}),17.38718397159652,9.440546263419993,51.25545759543895,0.3718349010647725,32.50181087713484,56.75107627357401,105.2021925767617,79.32442688296153,63.20928391606635,46.6372509860788
frozenset({'PSPTO_2281'}),-4.774386912585509e-10,9.440546263420861,51.25545759544,0.37183490106463,32.50181087713221,56.75107627357452,105.2021925767607,1.555507251847149e-10,63.20928391606675,46.6372509860766
frozenset({'PSPTO_2282'}),-3.665623684830728e-15,0.0,-1.509771461866109e-14,3.196763510907346e-15,6.685646968138509e-14,-3.203872646553802e-15,1.566711539641238e-13,4.745514133913072e-14,-4.645949714322585e-14,1.628080679640594e-14
frozenset({'PSPTO_2287'}),17.38718397160032,9.440546263419893,51.2554575954397,0.3718349010648506,32.50181087713434,56.75107627357288,105.2021925767601,79.32442688296138,63.20928391606815,46.63725098607743
frozenset({'PSPTO_2292'}),17.38718397160009,9.440546263419932,51.25545759543915,0.3718349010634815,32.50181087713419,56.7510762735655,105.2021925767609,79.32442688296402,63.20928391606657,46.63725098607696
frozenset({'PSPTO_2300'}),-1.169023580837742e-14,8.049578985349954e-16,-7.245128911020777e-14,9.661225572483817e-14,9.866227698910055e-15,-1.13830989920136e-12,-1.565765571230417e-13,6.062579625519355e-14,-8.001052526024624e-15,-8.052634120052932e-14
frozenset({'PSPTO_2302'}),-3.837591076072286e-12,9.440546263420146,51.2554575954389,0.3718349010746972,32.50181087712173,56.75107627357332,105.2021925767802,79.32442688296341,63.2092839160656,46.63725098607712
frozenset({'PSPTO_2338'}),17.3871839716095,9.44054626340323,51.25545759544067,0.371834901066837,32.50181087713334,56.75107627357162,105.2021925767608,79.3244268829619,63.20928391606653,46.63725098607809
frozenset({'PSPTO_2339'}),17.38718397160009,9.440546263419932,51.25545759543915,0.3718349010634815,32.50181087713435,56.7510762735655,105.2021925767609,79.32442688296402,63.20928391606657,46.63725098607696
frozenset({'PSPTO_2341'}),-3.872636278924588e-12,4.254285561500131e-12,-5.007340784529863e-12,-1.319535936493925e-11,2.421908109880437e-11,-1.260295056344646e-12,105.2021925767605,79.3244268829611,1.743750291608584e-11,-6.006670766125788e-12
frozenset({'PSPTO_2345'}),17.38718397160003,9.440546261334879,51.25545759543982,0.37183490106464,32.5018108771341,56.75107627357317,105.2021925767607,79.32442688296378,63.20928391606659,46.63725098607778
frozenset({'PSPTO_2346'}),17.38718397161491,9.440546263420783,51.25545759544303,0.3718349010646831,32.5018108771321,56.75107627357287,105.2021925767603,79.32442688296257,63.20928391606675,46.63725098607678
frozenset({'PSPTO_2348'}),17.38718397159652,9.440546263419993,51.25545759543895,0.3718349010647725,32.50181087713482,56.75107627357401,105.2021925767617,79.32442688296125,63.20928391606635,46.6372509860788
frozenset({'PSPTO_2367'}),17.38718397160036,9.440546263419936,51.25545759543933,0.3718349010646249,32.50181087722517,56.75107627357358,105.2021925767604,79.32442688296264,63.20928391606709,46.63725098607779
frozenset({'PSPTO_2368'}),17.3871839716307,9.440546263419872,51.25545759544011,0.3718349010642674,32.50181087713523,56.75107627357695,105.2021925767607,79.32442688296106,63.20928391606692,46.63725098607719
frozenset({'PSPTO_2369'}),17.3871839716139,9.440546263420146,51.2554575954404,0.3718349010646588,32.50181087713468,56.75107627357227,105.2021925767607,79.32442688296226,63.20928391606815,46.6372509860766
frozenset({'PSPTO_2373'}),17.38718397160041,9.440546263422663,51.25054301660955,0.3718349010645128,32.50181087713444,56.75107627359788,105.2021925767598,79.32442688296167,63.20928391606769,46.63725098607827
frozenset({'PSPTO_2396'}),17.3871839715559,9.440546263420146,51.2554575954389,0.3718349010746972,32.50181087712173,56.75107627357332,105.2021925767802,79.32442688296341,63.2092839160656,46.63725098607681
frozenset({'PSPTO_2397'}),17.38718397174139,9.440546263408496,51.25545759544055,0.3718349010621758,32.5018108771345,56.75107627359462,105.2021925767613,79.324426882962,63.20928391606714,46.63725098607657
frozenset({'PSPTO_2401'}),17.38718397160033,9.440546263419181,51.25545759544055,0.3718349010640634,32.50181087713464,56.75107627357315,105.2021925767599,79.32442688296304,63.20928391606832,46.63725098607628
frozenset({'PSPTO_2402'}),17.38718397160055,9.440546263420002,51.25545759544033,0.3718349010648737,32.50181087706503,56.75107627357318,105.202192576761,79.32442688296325,63.20928391606679,46.63725098607685
frozenset({'PSPTO_2411'}),17.38718397160976,9.440546263384542,51.25545759543915,0.3718349010647908,32.50181087713473,56.75107627357312,105.2021925767616,79.32442688296352,63.20928391606689,46.63725098607798
frozenset({'PSPTO_2453'}),17.38718397160044,9.440546263420256,51.25545759543895,0.371834901065122,32.50181087713381,56.75107627357394,105.2021925767734,79.32442688296199,63.20928391606738,46.63725098607767
frozenset({'PSPTO_2464'}),17.06348151317875,8.159414924381434,-2.569854494579648e-13,8.076452643595241e-13,32.50181087713506,3.621001538151351e-14,105.2021925768178,79.32442688296213,63.2092839160682,46.63725098606523
frozenset({'PSPTO_2470'}),17.38718397155587,9.440546263420146,51.2554575954389,0.3718349010746972,32.50181087712173,56.75107627357332,105.2021925767802,79.32442688296341,63.2092839160656,46.63725098607681
frozenset({'PSPTO_2488'}),17.38718397160003,9.440546261334879,51.25545759543982,0.37183490106464,32.5018108771341,56.75107627357317,105.2021925767609,79.32442688296378,63.20928391606659,46.63725098607778
frozenset({'PSPTO_2499'}),0.0,2.521462710180659e-15,7.297387269298457e-14,-2.019442518271626e-14,6.840074524173076e-14,-5.460829863208349e-14,-7.542739546017448e-14,4.547911629273264e-14,6.909766574758724e-12,-3.646107130055565e-14
frozenset({'PSPTO_2510'}),5.924435921124245e-11,-5.521014384983288e-16,7.33804197094559e-13,-1.601234762661702e-12,-1.682570729405492e-11,-1.928650503439566e-11,-5.754995302586869e-12,-4.818418911190624e-11,-5.445620684524654e-12,5.360232167112085e-12
frozenset({'PSPTO_2568'}),17.38718397159883,9.440546263420122,51.25545759543895,0.3718349010642352,32.50181087713523,56.75107627357264,105.2021925767611,79.32442688296436,63.20928391606665,46.63725098607644
frozenset({'PSPTO_2572'}),17.38718397160023,9.440546263420213,51.25545759543919,0.371834901062753,32.50181087713409,56.75107627357333,105.2021925767613,79.32442688296264,63.20928391606653,46.6372509860774
frozenset({'PSPTO_2595'}),-2.453640555302693e-12,-5.235448133994081e-16,-4.746989479513743e-14,2.158096944354497e-13,-1.184789915833869e-13,-2.753121667845898e-14,-2.93751301171692e-14,8.857702957491039e-12,6.873576234659567e-15,0.0
frozenset({'PSPTO_2618'}),1.970857112131852e-13,-1.525819877556598e-12,-4.111767191327437e-12,-1.729565522324573e-12,-6.386373847843667e-13,1.358986065274423e-12,-2.109325129135283e-12,-1.593245212971312e-13,-1.159318483580583e-13,-3.740079097832975e-12
frozenset({'PSPTO_2627'}),-8.997808192404389e-14,-3.074304463487131e-13,1.39200451789731e-13,-1.326071213418109e-14,-6.422154366049744e-13,7.303329634908212e-13,-1.812392855913707e-13,-1.538953382616037e-12,-3.906320475510788e-13,-1.839845071349583e-13
frozenset({'PSPTO_2628'}),7.702751369184679e-12,6.445148743540014e-15,7.000974136312301e-15,-4.13557860678538e-14,2.642272285937529e-14,-2.110568600481069e-14,8.274205915853852e-15,8.547675841465711e-14,6.621888492811839e-14,2.490682375679857e-14
frozenset({'PSPTO_2629'}),5.292469161723103e-15,-1.302607789678816e-15,-3.285518984276283e-14,-3.99684817463945e-13,8.021575858823264e-14,5.074596683634551e-15,2.631788416673196e-13,1.002704647195345e-13,-1.445518050448223e-14,-5.936939546846594e-14
frozenset({'PSPTO_2630'}),-1.793753360307759e-13,9.690857957951104e-15,3.201584010517169e-14,-3.800229009624938e-15,5.088811504680049e-16,-3.291076059155079e-13,3.810653641508937e-14,1.133147338735566e-13,-2.929094867615439e-13,4.383650199494175e-14
frozenset({'PSPTO_2632'}),17.38718397160044,9.440546263420128,51.25545759544077,0.3718349010645837,32.50181087713481,56.75107627357395,105.202192576761,79.32442688296139,63.20928391606928,46.63725098608065
frozenset({'PSPTO_2637'}),17.38718397160045,9.440546263419797,51.25545759543979,0.371834901063941,32.50181087713396,56.75107627357262,105.2021925767608,79.32442688296366,63.20928391606488,46.63725098607615
frozenset({'PSPTO_2638'}),17.38718397160045,9.440546263420146,51.25545759543989,0.371834901063941,32.50181087713342,56.75107627357392,105.2021925767598,79.32442688296084,63.20928391606657,46.63725098607607
frozenset({'PSPTO_2639'}),17.38718397160017,9.440546263420568,51.25545759544034,0.3718349010640949,32.50181087713231,56.75107627357305,105.2021925767606,79.32442688296143,63.209283916067,46.63725098607712
frozenset({'PSPTO_2640'}),17.38718397159909,9.440546263417694,51.25545759543959,0.3718349010623768,32.5018108771345,56.75107627357312,105.2021925767605,79.32442688296278,63.20928391606552,46.63725098607812
frozenset({'PSPTO_2654'}),17.38718397160043,9.440546263421126,51.2554575954392,0.3718349010645279,32.5018108771332,56.75107627357442,105.2021925767605,79.3244268829616,63.20928391606731,46.63725098607769
frozenset({'PSPTO_2655'}),17.38718397163971,9.440546263419767,51.25545759544353,0.3718349010642243,32.50181087713504,56.75107627357312,105.2021925767602,79.32442688296254,63.20928391606395,46.63725098607627
frozenset({'PSPTO_2656'}),17.38718397159987,9.440546263419833,51.25545759544074,0.3718349010646186,32.50181087713263,56.75107627357401,105.2021925767607,79.32442688296247,63.20928391606675,46.63725098607851
frozenset({'PSPTO_2662'}),17.38718397160068,9.440546263420043,51.25545759543863,0.3718349010645878,31.53920493889036,56.75107627358386,105.2021925767604,79.32442688296301,63.20928391606746,46.63725098607751
frozenset({'PSPTO_2668'}),17.38718397157331,9.440546263421194,51.25545759543856,0.37183490106461,32.50181087713507,56.75107627359996,105.2021925767607,79.32442688296324,63.20928391606758,46.63725098606515
frozenset({'PSPTO_2680'}),1.613529077683672e-13,-6.06281164068332e-16,-4.304525446063397e-14,2.6098748720588e-13,1.225710065529912e-14,2.469747678208823e-14,1.277068479857927e-13,-8.194121460810992e-14,4.235799113073908e-14,-1.940257790628962e-14
frozenset({'PSPTO_2685'}),17.38718397160044,9.440546263419987,51.25545759543956,0.3718349010646738,32.50181087713424,56.75107627356951,105.2021925767606,79.32442688296157,63.20928391606647,46.63725098607755
frozenset({'PSPTO_2697'}),17.38718397157331,9.440546263421194,51.25545759543856,0.37183490106461,32.50181087713507,56.75107627359996,105.2021925767607,79.32442688296324,63.20928391606758,46.63725098606515
frozenset({'PSPTO_2702'}),17.38718397160554,9.440546263420144,51.25054301660958,0.3718349011795588,32.50181087713447,56.75107627357288,92.79080303392637,79.32442688296231,63.20928391606645,46.63725098607735
frozenset({'PSPTO_2703'}),17.38718397160067,9.440546263424784,51.25545759544018,0.3718349010648789,32.50181087713458,56.75107627357328,92.7908030339268,79.32442688296192,63.20928391606756,46.6372509860787
frozenset({'PSPTO_2705'}),17.38718397144194,9.440546263419844,51.25545759544023,0.3718349010642022,32.50181087713481,56.75107627357266,105.2021925767607,79.32442688296169,63.20928391606638,46.63725098607818
frozenset({'PSPTO_2706'}),17.38718397144194,9.440546263419844,51.25545759544023,0.3718349010642022,32.50181087713481,56.75107627357266,105.2021925767607,79.32442688296169,63.20928391606638,46.63725098607818
frozenset({'PSPTO_2707'}),17.3871839715909,9.440546263420059,51.25545759543905,0.3718349010639192,32.50181087713396,56.75107627357381,105.2021925767612,79.32442688296263,63.20928391606768,46.63725098607727
frozenset({'PSPTO_2709'}),-1.327941420229382e-10,1.515440643599201e-14,-7.660825076677116e-14,-3.642224577591061e-14,-9.590579768069046e-12,-7.049959875835155e-15,3.968209701317343e-14,-9.673634008829078e-14,1.730438277044991e-13,-8.946586428604458e-15
frozenset({'PSPTO_2723'}),17.38718397160002,9.440546263420167,51.25545759543913,0.3718349010621758,32.50181087713345,56.75107627357364,105.2021925767609,79.32442688296223,63.20928391606695,46.63725098607749
frozenset({'PSPTO_2730'}),17.38718397160049,9.440546263420117,51.2554575954387,0.3718349010642632,32.5018108771346,56.75107627357281,105.2021925767608,79.32442688296176,63.20928391606774,46.63725098607695
frozenset({'PSPTO_2732'}),3.134667796476021e-16,-4.700042934291708e-15,51.25545759543997,-5.080016568633862e-15,9.513286124495553e-14,-1.522003510844082e-13,-3.388954745491532e-14,2.94102972604579e-14,9.955251558984391e-15,46.61162837620059
frozenset({'PSPTO_2736'}),-4.533846352942459e-10,2.574656684788554e-14,-1.96387745254283e-13,-2.61212131213296e-14,32.43374479174227,-8.642050268113945e-12,1.648644781073151e-11,-3.586211756716203e-12,5.429332686465259e-15,-3.325206059002533e-15
frozenset({'PSPTO_2737'}),-1.418516432143291e-12,4.243585789266846e-14,-1.314284553365327e-14,-1.378526202261861e-14,0.0,2.532682320577283e-14,9.764439752975488e-11,-3.205378440549642e-14,8.277360616014799e-15,-2.529576355132208e-14
frozenset({'PSPTO_2738'}),1.30362008122698e-14,8.41423273365734e-15,-1.237563268235318e-13,1.024686546271754e-14,32.43374479173281,-1.11550688637395e-13,-2.983455564497392e-12,1.149599945061578e-13,0.0,-2.972217935653232e-14
frozenset({'PSPTO_2739'}),-4.066570093120173e-14,1.394397438417036e-12,5.720493648613808e-14,6.73147506090542e-15,-1.881268391154082e-12,0.0,2.572882560116688e-11,-8.520888261972415e-14,9.515876991110403e-15,-4.140124048991261e-14
frozenset({'PSPTO_2742'}),1.005270260684583e-14,3.63908643301089e-12,-4.741993763870911e-14,-1.272467690704158e-13,32.43374479173176,2.120088580211619e-14,-7.158616014725878e-12,7.380731009456634e-14,-8.06433977001201e-14,1.580661834591946e-13
frozenset({'PSPTO_2761'}),17.38718397160087,9.440546263420984,51.25545759543699,0.3718349010646135,32.50181087713504,56.75107627357408,105.2021925767611,79.32442688295986,63.20928391606667,46.63725098607758
frozenset({'PSPTO_2762'}),-3.398381172963431e-14,-6.557442227521973e-11,51.25545759543868,1.016408640537569e-14,-7.145690726570548e-14,56.75107627357875,105.2021925767606,79.3244268829631,63.2092839160672,46.63725098607744
frozenset({'PSPTO_2782'}),17.38718397160038,9.440546263419906,51.25545759543937,0.3718349010644156,32.50181087713741,56.75107627357259,105.2021925767372,79.32442688296179,63.20928391606747,46.63725098607739
frozenset({'PSPTO_2786'}),17.38718397160041,9.440546263419899,51.25545759543837,0.3718349010642243,32.50181087713506,56.75107627357308,105.2021925767606,79.3244268829629,63.2092839160243,46.63725098607632
frozenset({'PSPTO_2787'}),17.38718397160036,9.440546263430987,51.25545759544193,0.371834901063903,32.5018108771343,56.75107627357385,105.2021925767524,79.32442688296167,63.20928391606585,46.6372509860777
frozenset({'PSPTO_2788'}),17.38718397144456,9.440546263419906,51.25545759544012,0.3718349010641472,32.50181087713474,56.75107627357222,105.202192576761,79.32442688296119,63.20928391606628,46.63725098607721
frozenset({'PSPTO_2809'}),17.38718397160051,9.440546263419899,51.25545759543955,0.3718349010481765,32.50181087713413,56.75107627357192,93.60836330725239,79.32442688296507,63.20928391606807,46.63725098607768
frozenset({'PSPTO_2818'}),17.38718397160055,9.440546263418108,51.25545759543997,0.3718349010644265,32.50181087713472,56.75107627356159,105.2021925767388,79.32442688296165,63.20928391606914,46.63725098607642
frozenset({'PSPTO_2862'}),17.38718397160028,9.440546263419538,51.25545759543885,0.3718349010780326,32.50181087713392,56.75107627357319,105.2021925767595,79.324426882955,63.2092839160672,46.63725098607721
frozenset({'PSPTO_2863'}),17.38718397160067,9.440546263419918,51.2554575954387,0.3718349010645856,32.50181087713544,56.7510762735732,105.2021925767606,79.32442688296211,63.20928391606765,46.63725098607755
frozenset({'PSPTO_2900'}),17.38718397159987,9.440546263420165,51.25545759553184,0.3718349010647797,32.50181087713455,56.75107627357309,105.202192576761,79.32442688296176,63.20928391606692,46.63725098607669
frozenset({'PSPTO_2910'}),17.38718397160044,9.440546263420268,51.2554575954422,0.3718349010651852,32.50181087712927,56.75107627357311,105.2021925767603,79.32442688296175,63.2092839160664,46.63725098607735
frozenset({'PSPTO_2911'}),17.3871839716003,9.440546263420147,51.25545759543916,0.3718349010740433,32.50181087713501,56.75107627357394,105.2021925767604,79.32442688296142,63.20928391606528,46.63725098607687
frozenset({'PSPTO_2912'}),17.38718397160033,9.440546263427722,51.25545759544067,0.3718349010640634,32.50181087713464,56.75107627357315,105.2021925767599,79.32442688296304,63.20928391606832,46.63725098607628
frozenset({'PSPTO_2913'}),17.38718397160027,9.44054626341993,51.25545759543513,0.3718349010647804,32.50181087713481,56.75107627358909,105.2021925767608,79.32442688296048,63.20928391606638,46.63725098607701
frozenset({'PSPTO_2914'}),17.38718397159987,9.440546263419833,51.25545759544006,0.3718349010646186,32.50181087713263,56.75107627357401,105.2021925767607,79.32442688296247,63.20928391606675,46.63725098607851
frozenset({'PSPTO_2915'}),17.3871839715559,9.440546263420146,51.2554575954389,0.3718349010746972,32.50181087712173,56.75107627357332,105.2021925767802,79.32442688296341,63.2092839160656,46.63725098607681
frozenset({'PSPTO_2917'}),17.38718397160035,9.44054626342006,51.25545759544193,0.371834901063903,32.5018108771343,56.75107627357385,105.2021925767524,79.32442688296167,63.20928391606585,46.6372509860777
frozenset({'PSPTO_2921'}),17.38718397160048,9.440546263419918,51.25545759543535,0.3718349010651852,32.50181087713537,56.75107627357318,105.2021925767608,79.32442688296263,63.20928391606935,46.63725098607681
frozenset({'PSPTO_2922'}),17.38718397160042,9.44054626342122,51.25545759543945,0.3718349010644574,32.5018108771332,56.75107627357401,105.2021925767618,79.32442688296274,63.20928391606779,46.63725098607775
frozenset({'PSPTO_2925'}),11.13860057250224,9.435496500579557,50.05188128381062,0.3718349010649596,32.47987817542288,56.75107627357227,105.2021925767604,79.16849037175284,62.49162735051807,46.63725098607779
frozenset({'PSPTO_2936'}),17.38718397160051,9.44054626341915,51.25545759543922,0.3718349010642618,32.50181087713568,56.75107627357379,105.2021925767606,79.3244268829615,63.2092839160669,46.63725098607672
frozenset({'PSPTO_2940'}),17.38718397160004,9.440546263420213,51.25545759543294,0.3718349010621759,32.50181087713351,56.75107627357376,105.2021925767602,79.32442688296119,63.2092839160664,46.63725098607743
frozenset({'PSPTO_2943'}),17.38718397160397,9.440546263419973,51.25545759544096,0.3718349010643119,32.50181087713353,56.75107627357242,105.202192576761,79.3244268829611,63.20928391606684,46.63725098607678
frozenset({'PSPTO_2944'}),17.38718397159466,9.440546263419993,51.25545759544146,0.3718349010647725,32.50181087713339,56.75107627357274,105.2021925767635,79.3244268829616,63.20928391606591,46.63725098607731
frozenset({'PSPTO_2950'}),17.38594619019164,9.440546263420813,51.25545759543946,0.371834901064013,-6.939232464846635e-15,56.75107627357401,105.2021925767607,79.31027787603952,9.392846136529636e-14,46.63725098607834
frozenset({'PSPTO_2981'}),17.38718397160051,9.44054626341915,51.25545759543922,0.3718349010642618,32.50181087713568,56.75107627357379,105.2021925767606,79.3244268829615,63.2092839160669,46.63725098607672
frozenset({'PSPTO_3002'}),17.3871839715559,9.440546263420146,51.25545759543873,0.3718349010746972,32.50181087712173,56.75107627357332,105.2021925767802,79.32442688296341,63.2092839160656,46.63725098607681
frozenset({'PSPTO_3007'}),17.38718397160042,9.44054626342023,51.25545759544057,0.3718349010645837,32.50181087713604,56.75107627357402,105.2021925767606,79.324426882963,63.20928391606652,46.63725098607694
frozenset({'PSPTO_3009'}),17.38718397161605,9.440546263420572,51.25545759543952,0.3718349010651145,32.50181087713262,56.75107627357391,105.2021925767601,79.32442688296163,63.20928391606727,46.63725098607726
frozenset({'PSPTO_3022'}),-4.058014022096459e-15,2.256074023136213e-16,3.443620356850718e-14,1.810558355810907e-13,1.501067530574285e-14,-4.692520588596764e-14,3.360860406157879e-15,4.606463710177824e-13,-2.222298635263068e-15,-1.293505193752641e-14
frozenset({'PSPTO_3027'}),17.38718397163559,9.440546263420604,51.2554575954394,0.3718349010645751,32.50181087713813,56.75107627359704,105.2021925767702,79.3244268829638,63.20928391609001,46.63725098606513
frozenset({'PSPTO_3035'}),17.38718397124255,9.440546263420975,51.25545759544023,0.3718349010646653,32.50181087713391,56.75107627357298,105.2021925767595,79.3244268829622,63.20928391606655,46.63725098607782
frozenset({'PSPTO_3043'}),17.38718397149885,9.440546263420556,51.25545759544107,0.3718349010645708,32.5018108771349,56.75107627357712,105.2021925767622,79.32442688296129,63.2092839160676,46.63725098607321
frozenset({'PSPTO_3047'}),17.38718397145631,9.440546263419735,51.25545759544033,0.3718349010666865,32.50181087713344,56.75107627357321,105.20219257676,79.32442688296229,63.20928391606775,46.63725098607739
frozenset({'PSPTO_3048'}),17.38718397160038,9.440546263433392,51.25545759544042,0.3718349010639886,32.50181087713433,56.75107627357392,105.2021925767607,79.32442688296254,63.2092839160669,46.63725098607769
frozenset({'PSPTO_3054'}),17.38718397162138,9.44054626341995,51.25545759543962,0.371834901064632,32.5018108771348,56.75107627357409,105.2021925767606,79.3244268829599,63.20928391606637,46.63725098607828
frozenset({'PSPTO_3063'}),17.38718397160017,9.440546263420238,51.25545759543915,0.371834901062753,32.50181087713395,56.75107627357352,105.2021925767612,79.32442688296362,63.20928391606771,46.63725098607749
frozenset({'PSPTO_3075'}),17.38718397160036,9.440546263430987,51.25054301660941,0.371834901063903,32.5018108771343,56.75107627357385,105.2021925767524,79.32442688296167,63.20928391606585,46.6372509860777
frozenset({'PSPTO_3106'}),17.38718397160097,9.440546263419582,51.25545759543738,0.3718349010645054,32.50181087713466,56.75107627357275,105.202192576762,79.32442688296197,63.20928391606677,46.63725098607801
frozenset({'PSPTO_3113'}),17.38718397160038,9.44054626341941,51.25545759543944,0.3718349010639192,32.501810877134,56.75107627357276,105.2021925767617,79.3244268829628,60.3527846235792,46.63725098607631
frozenset({'PSPTO_3122'}),17.38718397160029,9.44054626341997,51.25545759543895,0.3718349010780251,32.50181087713429,56.75107627358082,105.2021925767611,79.32442688296233,63.20928391606687,46.63725098607789
frozenset({'PSPTO_3125'}),2.559958982004004e-14,-3.972909411691096e-17,-2.10006271591668e-13,-2.031345019896904e-15,-3.929023702152342e-14,-1.263153816006351e-13,104.4006554068126,75.99451549784955,42.36888751848043,8.204234570185596e-14
frozenset({'PSPTO_3126'}),17.38718397160061,9.440546263420009,51.25545759544064,0.3718349010646241,32.50181087713484,56.75107627357345,105.2021925767633,79.32442688296142,63.2092839160664,46.63725098607719
frozenset({'PSPTO_3149'}),1.25013851701904e-14,1.784099830400283e-15,7.223746721763433e-15,-1.286283494947214e-14,9.992542888107586e-15,3.292806722125584e-14,6.05268174670992e-14,7.050957489019359e-14,0.0,1.025529321273199e-14
frozenset({'PSPTO_3154'}),6.701801737897219e-15,8.747140879706278e-15,2.778250322169696e-14,0.0,3.083319209205702e-15,4.601738983469733e-14,-1.197274104579635e-13,3.101551956516878e-14,-3.022921949499723e-14,-8.361723780179635e-15
frozenset({'PSPTO_3164'}),17.38718397160524,9.440546263419357,51.25545759543969,0.3718349010648789,32.50181087713458,56.7510762735722,105.202192576761,79.32442688296136,63.20928391606567,46.63725098607875
frozenset({'PSPTO_3190'}),17.38718397160042,9.44054626342121,51.25545759543922,0.3718349010645308,32.5018108771332,56.75107627357404,105.2021925767618,79.32442688296274,63.20928391606775,46.63725098607767
frozenset({'PSPTO_3262'}),-4.019427041917484e-10,-3.166671099076785e-11,51.2554575954405,0.3718349010638399,32.50181087713435,56.75107627357505,105.2021925767604,79.32442688296173,63.20928391606677,46.63725098607781
frozenset({'PSPTO_3263'}),3.831043245679939e-08,9.66824400456343e-11,51.25545759543772,0.3718349010375925,32.50181087713455,56.75107627357411,105.2021925767608,79.32442688296284,63.20928391606714,46.63725098607797
frozenset({'PSPTO_3280'}),17.38718397160056,9.440546263419973,51.25545759543923,0.3718349010615504,31.53920493890775,56.75107627357217,105.2021925767565,76.87110500078207,63.20928391606677,46.63725098607736
frozenset({'PSPTO_3318'}),17.38718397160025,9.440546263419936,2.582715267638038e-14,0.3718349010646249,32.50181087722517,-9.87899071283529e-15,104.4006554068119,75.9945154978492,42.36888751851923,-7.114278565639528e-14
frozenset({'PSPTO_3336'}),11.63760954427894,9.440546263419582,51.25545759543738,0.3718349010645054,27.95060839254023,56.75107627357275,105.0031051948009,79.32442688296197,60.4621838776739,46.63725098607801
frozenset({'PSPTO_3344'}),0.0,3.454681798628617e-15,-8.398227124720876e-16,6.057620938313995e-14,-4.227787530122451e-14,-5.603917178391191e-15,3.78719880125061e-14,6.636834372656261e-15,1.971471245177182e-14,
frozenset({'PSPTO_3356'}),17.38718397160045,9.055812943388505,49.21577643970878,0.371834901063941,29.79641367272313,56.75107627357268,105.2021925767598,76.97009831524791,63.20928391606657,46.6372509860762
frozenset({'PSPTO_3360'}),17.38718397159941,9.440546263472761,51.25545759544217,0.3718349010651852,32.50181087713428,56.75107627357261,102.7742946931576,76.54698395310167,63.20928391606669,46.63725098607708
frozenset({'PSPTO_3364'}),17.38718397159987,9.440546263419833,49.65353578635386,0.3718349010646186,32.50181087713263,56.75107627357401,105.202192576761,79.32442688296247,63.20928391606675,46.63725098607851
frozenset({'PSPTO_3367'}),17.3022671757173,9.306429668513367,51.25545759543965,0.3718349010644612,32.50181087713439,56.75107627357375,103.9460932842377,79.0643427777455,63.20928391606669,46.63725098607595
frozenset({'PSPTO_3368'}),17.30226717571693,9.3064296685099,51.25545759543989,0.3718349010640893,32.50181087712883,56.75107627358381,103.94609328425,79.06434277774613,63.20928391606733,46.63725098608168
frozenset({'PSPTO_3369'}),17.30226717571675,9.306429668513683,51.25545759544059,0.3718349010646712,32.50181087713629,56.75107627357409,103.9460932842497,79.06434277774733,63.20928391606668,46.63725098607706
frozenset({'PSPTO_3370'}),17.30226717571684,9.306429668513285,51.25545759544059,0.3718349010646003,32.50181087713371,56.75107627356928,103.9460932842503,79.06434277774413,63.2092839160666,46.63725098607782
frozenset({'PSPTO_3371'}),17.30226717571686,9.306429668513196,51.25545759543927,0.3718349010482604,32.50181087713409,56.75107627357304,103.9460932842472,79.064342777746,63.20928391606702,46.63725098607758
frozenset({'PSPTO_3374'}),17.3022671757167,9.30642966851155,51.25545759544005,0.3718349010645035,32.50181087713322,56.75107627357244,103.9460932842489,79.06434277774594,63.20928391606731,46.63725098607755
frozenset({'PSPTO_3375'}),17.30226717572241,9.30642966851277,51.25545759544057,0.3718349010645631,32.50181087716443,56.75107627357211,103.94609328425,79.0643427777447,63.20928391606689,46.63725098607772
frozenset({'PSPTO_3376'}),17.30226717571659,9.306429668513166,51.25545759544362,0.3718349010634761,32.50181087713609,56.75107627357207,103.9460932842501,79.0643427777469,63.20928391606885,46.63725098607689
frozenset({'PSPTO_3377'}),17.30226717572397,9.30642966850384,51.2554575954403,0.371834901066837,32.50181087713334,56.75107627357162,103.9460932842497,79.06434277774494,63.20928391606653,46.63725098607809
frozenset({'PSPTO_3446'}),17.38718397160036,9.440546263421174,51.25545759544033,0.3718349010639886,32.50181087713438,56.75107627357351,105.2021925767612,79.32442688296159,63.2092839160663,46.63725098607774
frozenset({'PSPTO_3447'}),17.38718397160649,9.440546263419623,51.25545759543995,0.371834901064826,32.50181087722536,56.75107627357211,105.2021925767607,79.32442688296126,63.20928391606689,46.63725098607772
