ids,growth,status
frozenset({'PSPTO_0300'}),16.147435897435273,optimal
frozenset({'PSPTO_0387'}),11.391895252044197,optimal
frozenset({'PSPTO_2194'}),16.14743589743577,optimal
frozenset({'PSPTO_0955'}),16.147435897435884,optimal
frozenset({'PSPTO_5126'}),-2.1908893818335266e-10,optimal
frozenset({'PSPTO_4564'}),16.147435897435898,optimal
frozenset({'PSPTO_5278'}),16.147435897435898,optimal
frozenset({'PSPTO_2028'}),16.147435897435898,optimal
frozenset({'PSPTO_1302'}),16.147435897435898,optimal
frozenset({'PSPTO_4495'}),8.273701647613825e-15,optimal
frozenset({'PSPTO_1079'}),8.273701647613825e-15,optimal
frozenset({'PSPTO_4433'}),16.147435897435873,optimal
frozenset({'PSPTO_5168'}),-7.63544466336933e-13,optimal
frozenset({'PSPTO_5083'}),16.147435897435873,optimal
frozenset({'PSPTO_1356'}),16.147435897435873,optimal
frozenset({'PSPTO_3009'}),16.147435897435873,optimal
frozenset({'PSPTO_1852'}),16.147435897435873,optimal
frozenset({'PSPTO_2703'}),16.147435897435873,optimal
frozenset({'PSPTO_0233'}),16.147435897435873,optimal
frozenset({'PSPTO_0386'}),16.147435897435873,optimal
frozenset({'PSPTO_1747'}),-2.1198927262209194e-15,optimal
frozenset({'PSPTO_5265'}),-2.181058767885215e-15,optimal
frozenset({'PSPTO_4290'}),16.147435897435887,optimal
frozenset({'PSPTO_5604'}),16.147435897435887,optimal
frozenset({'PSPTO_2572'}),16.147435897435887,optimal
frozenset({'PSPTO_1293'}),16.147435897435887,optimal
