	PST_gapfilled_247	PST_gapfilled_482	PST_gapfilled_426	PST_gapfilled_118	PST_gapfilled_291	PST_gapfilled_83	PST_gapfilled_481	PST_gapfilled_119	PST_gapfilled_114	PST_gapfilled_203	PST_gapfilled_185	PST_gapfilled_0	PST_gapfilled_243	PST_gapfilled_425	PST_gapfilled_184	PST_gapfilled_244	PST_gapfilled_204	PST_gapfilled_84	PST_gapfilled_21	PST_gapfilled_290	PST_gapfilled_22	PST_gapfilled_246	PST_gapfilled_115
PSPTO_1349	61.244126387475	20.57498724873949	20.557397713719684	54.8301980360082	20.580017202774002	62.47052857959769	62.46349027526776	20.557397713719688	55.0372602343982	54.83019803600861	21.34954358556402	59.771219745998145	54.42747076759295	54.42747076759293	62.463490275268995	20.5800172027726	20.580017202773995	20.558569847933587	56.44159783829868	62.46349027526919	61.31452093994452	62.46349027526798	21.350807795534216
PSPTO_5270	61.244126387475	20.57498724873949	20.557397713719684	54.8301980360082	20.580017202774002	62.47052857959769	62.46349027526776	20.557397713719688	55.0372602343982	54.83019803600861	21.34954358556402	59.771219745998145	54.42747076759295	54.42747076759293	62.463490275268995	20.5800172027726	20.580017202773995	20.558569847933587	56.44159783829868	62.46349027526919	61.31452093994452	62.46349027526798	21.350807795534216
PSPTO_4339	61.244126387475	20.57498724873949	20.557397713719684	54.8301980360082	20.580017202774002	62.47052857959769	62.46349027526776	20.557397713719688	55.0372602343982	54.83019803600861	21.34954358556402	59.771219745998145	54.42747076759295	54.42747076759293	62.463490275268995	20.5800172027726	20.580017202773995	20.558569847933587	56.44159783829868	62.46349027526919	61.31452093994452	62.46349027526798	21.350807795534216
PSPTO_4825	61.244126387475	20.57498724873949	20.557397713719684	54.8301980360082	20.580017202774002	62.47052857959769	62.46349027526776	20.557397713719688	55.0372602343982	54.83019803600861	21.34954358556402	59.771219745998145	54.42747076759295	54.42747076759293	62.463490275268995	20.5800172027726	20.580017202773995	20.558569847933587	56.44159783829868	62.46349027526919	61.31452093994452	62.46349027526798	21.350807795534216
PSPTO_3830	61.244126387475	20.57498724873949	20.557397713719684	54.8301980360082	20.580017202774002	62.47052857959769	62.46349027526776	20.557397713719688	55.0372602343982	54.83019803600861	21.34954358556402	59.771219745998145	54.42747076759295	54.42747076759293	62.463490275268995	20.5800172027726	20.580017202773995	20.558569847933587	56.44159783829868	62.46349027526919	61.31452093994452	62.46349027526798	21.350807795534216
PSPTO_1302	61.244126387475	20.57498724873949	20.557397713719684	54.8301980360082	20.580017202774002	62.47052857959769	62.46349027526776	20.557397713719688	55.0372602343982	54.83019803600861	21.34954358556402	59.771219745998145	54.42747076759295	54.42747076759293	62.463490275268995	20.5800172027726	20.580017202773995	20.558569847933587	56.44159783829868	62.46349027526919	61.31452093994452	62.46349027526798	21.350807795534216
PSPTO_1444	61.244126387475	20.57498724873949	20.557397713719684	54.8301980360082	20.580017202774002	62.47052857959769	62.46349027526776	20.557397713719688	55.0372602343982	54.83019803600861	21.34954358556402	59.771219745998145	54.42747076759295	54.42747076759293	62.463490275268995	20.5800172027726	20.580017202773995	20.558569847933587	56.44159783829868	62.46349027526919	61.31452093994452	62.46349027526798	21.350807795534216
PSPTO_2572	-6.507227431655221e-12	20.538504266654733	20.53850426665475	54.73067136244115	20.543516396388565	62.397503676146336	3.791764756058955e-11	-2.2705706930518855e-27	54.98108661306289	54.73067136244157	21.310264679725716	2.794219878239714e-11	2.3754152981458282e-14	-1.166959761188995e-14	1.4512100489604208e-14	20.543516396387147	0.0	20.53596035014615	56.33788841590447	3.7809162717900836e-11	61.19552841429706	0.0	21.30752600221903
PSPTO_1523	61.24412638747498	20.57498724873949	20.55739771371968	54.8301980360082	20.580017202773988	62.47052857959769	62.46349027526783	20.557397713719674	55.0372602343982	54.83019803600861	21.349543585564028	59.771219746037744	54.427470767593086	54.42747076759295	62.46349027526905	20.580017202772584	20.580017202773995	20.558569847933587	56.44159783829868	62.46349027526797	61.314520939944515	62.46349027526798	21.350807795534205
PSPTO_1295	61.24412638747498	20.57498724873949	20.557397713719684	54.8301980360082	20.580017202773988	62.47052857959769	62.46349027526783	20.557397713719674	55.0372602343982	54.83019803600861	21.349543585564028	59.771219746037744	54.427470767593086	54.42747076759295	62.46349027526905	20.580017202772584	20.580017202773995	20.55856984793359	56.44159783829868	62.46349027526797	61.314520939944515	62.46349027526798	21.35080779553422
PSPTO_4916	61.24412638747498	20.57498724873949	20.557397713719684	54.8301980360082	20.580017202773988	62.47052857959769	62.46349027526783	20.557397713719674	55.0372602343982	54.83019803600861	21.349543585564028	59.771219746037744	54.427470767593086	54.42747076759295	62.46349027526905	20.580017202772584	20.580017202773995	20.55856984793359	56.44159783829868	62.46349027526797	61.314520939944515	62.46349027526798	21.35080779553422
PSPTO_5251	61.24412638747498	20.57498724873949	20.557397713719684	54.8301980360082	20.580017202773988	62.47052857959769	62.46349027526783	20.557397713719674	55.0372602343982	54.83019803600861	21.349543585564028	59.771219746037744	54.427470767593086	54.42747076759295	62.46349027526905	20.580017202772584	20.580017202773995	20.55856984793359	56.44159783829868	62.46349027526797	61.314520939944515	62.46349027526798	21.35080779553422
PSPTO_0457	61.24412638747498	20.57498724873949	20.557397713719684	54.8301980360082	20.580017202773988	62.47052857959769	62.46349027526783	20.557397713719674	55.0372602343982	54.83019803600861	21.349543585564028	59.771219746037744	54.427470767593086	54.42747076759295	62.46349027526905	20.580017202772584	20.580017202773995	20.55856984793359	56.44159783829868	62.46349027526797	61.314520939944515	62.46349027526798	21.35080779553422
223283.9.peg.2657	61.24412638747498	20.57498724873949	20.557397713719684	54.8301980360082	20.580017202773988	62.47052857959769	62.46349027526783	20.557397713719674	55.0372602343982	54.83019803600861	21.349543585564028	59.771219746037744	54.427470767593086	54.42747076759295	62.46349027526905	20.580017202772584	20.580017202773995	20.55856984793359	56.44159783829868	62.46349027526797	61.314520939944515	62.46349027526798	21.35080779553422
PSPTO_0230	61.24412638747498	20.57498724873949	20.557397713719684	54.8301980360082	20.580017202773988	62.47052857959769	62.46349027526783	20.557397713719674	55.0372602343982	54.83019803600861	21.349543585564028	59.771219746037744	54.427470767593086	54.42747076759295	62.46349027526905	20.580017202772584	20.580017202773995	20.55856984793359	56.44159783829868	62.46349027526797	61.314520939944515	62.46349027526798	21.35080779553422
PSPTO_4290	61.24412638747498	20.57498724873949	20.557397713719684	54.8301980360082	20.580017202773988	62.47052857959769	62.46349027526783	20.557397713719674	55.0372602343982	54.83019803600861	21.349543585564028	59.771219746037744	54.427470767593086	54.42747076759295	62.46349027526905	20.580017202772584	20.580017202773995	20.55856984793359	56.44159783829868	62.46349027526797	61.314520939944515	62.46349027526798	21.35080779553422
PSPTO_0766	61.24412638747498	20.57498724873949	20.557397713719684	54.8301980360082	20.580017202773988	62.47052857959769	62.46349027526783	20.557397713719674	55.0372602343982	54.83019803600861	21.349543585564028	59.771219746037744	54.427470767593086	54.42747076759295	62.46349027526905	20.580017202772584	20.580017202773995	20.55856984793359	56.44159783829868	62.46349027526797	61.314520939944515	62.46349027526798	21.35080779553422
PSPTO_2348	61.24412638747498	20.57498724873949	20.557397713719684	54.8301980360082	20.580017202773988	62.47052857959769	62.46349027526783	20.557397713719674	55.0372602343982	54.83019803600861	21.349543585564028	59.771219746037744	54.427470767593086	54.42747076759295	62.46349027526905	20.580017202772584	20.580017202773995	20.55856984793359	56.44159783829868	62.46349027526797	61.314520939944515	62.46349027526798	21.35080779553422
PSPTO_2338	61.24412638747498	20.57498724873949	20.557397713719684	54.8301980360082	20.580017202773988	62.47052857959769	62.46349027526783	20.557397713719674	55.0372602343982	54.83019803600861	21.349543585564028	59.771219746037744	54.427470767593086	54.42747076759295	62.46349027526905	20.580017202772584	20.580017202773995	20.55856984793359	56.44159783829868	62.46349027526797	61.314520939944515	62.46349027526798	21.35080779553422
PSPTO_3374	61.24412638747498	20.57498724873949	20.557397713719684	54.64787389682446	20.580017202773988	62.47052857959769	62.46349027526783	20.557397713719674	55.03726023439726	54.647873896824485	21.349543585564028	59.577108879610066	54.427470767593086	54.42747076759295	62.46349027526905	20.580017202772584	20.580017202773995	20.55856984793359	56.44159783829868	62.46349027526797	61.31452093994234	62.46349027526798	21.35080779553422
PSPTO_0727	61.244126387475006	20.534295197027685	20.51677513876919	51.79937222535529	20.539305272394362	-8.629368386358515e-14	5.854500395356081e-14	20.557397713719674	51.78589265838248	51.799372225355974	21.305733379600497	59.77121974603777	2.0114818263134554e-14	0.0	-7.80404007555478e-15	20.53930527239299	20.580017202773995	20.55856984793359	0.0	2.5623419994152233e-14	61.31452093994233	-7.815462922644495e-14	21.35080779553422
PSPTO_3461	61.244126387475006	20.57498724873951	20.557397713719684	54.83019803600822	20.580017202773988	62.47052857959769	62.46349027526783	20.557397713719674	55.03726023440162	54.830198036008206	21.349543585564028	59.77121974603777	54.427470767581674	54.427470767592894	62.4634902752679	20.580017202772584	20.580017202773995	20.55856984793359	56.44159783829684	62.46349027526799	61.31452093994233	62.46349027526798	21.35080779553422
PSPTO_4441	61.244126387475006	20.57498724873951	20.557397713719684	54.83019803600822	20.580017202773988	62.47052857959769	62.46349027526783	20.557397713719674	55.03726023440162	54.830198036008206	21.349543585564028	59.77121974603777	54.427470767581674	54.427470767592894	62.4634902752679	20.580017202772584	20.580017202773995	20.55856984793359	56.44159783829684	62.46349027526799	61.31452093994233	62.46349027526798	21.35080779553422
PSPTO_1760	61.244126387475006	20.57498724873951	20.557397713719684	-5.3797411031381557e-14	20.580017202773988	0.0	-3.0602375968642954e-14	20.557397713719674	-1.4462070928434479e-13	4.226605159381123e-12	21.349543585564007	2.32770648356741e-11	-7.354384882920057e-13	9.080083413337882e-15	-2.735636466979575e-14	20.580017202774002	20.580017202773995	20.55856984793359	-4.5741739095459064e-11	2.1011417546676326e-12	61.31452093994233	-3.9077314613222476e-14	21.35080779553422
PSPTO_4406	61.244126387475006	20.57498724873951	20.557397713719684	54.83019803600816	20.580017202773988	62.470528579600646	62.46349027526794	20.557397713719674	55.03726023440169	54.83019803602053	21.349543585564007	59.77121974599814	54.42747076757704	54.427470767592894	62.46349027526791	20.580017202774002	20.580017202773995	20.55856984793359	56.441597838299614	62.463490275267965	61.31452093994233	62.46349027526801	21.35080779553422
PSPTO_1449	-3.6620150660598e-12	0.0	0.0	54.66090256738283	20.56219310749707	62.35685327297715	62.34984055858447	-7.165450993202013e-14	54.9495072052988	54.66090256739493	21.330362236272812	59.306997690977916	54.35626387548718	54.35626387550325	62.34984055858449	20.56219310749708	20.562193107497095	-1.9119335174336633e-14	51.70422456177891	62.34984055858454	61.26178289273757	62.34984055858463	21.331624175554985
PSPTO_5316	61.244126387475006	20.57498724873951	20.557397713719684	54.83019803600816	20.580017202773977	62.470528579600646	62.46349027526794	20.557397713719674	55.03726023440169	54.830198036020676	21.349543585564007	59.77121974599814	54.42747076757705	54.427470767592894	62.46349027526794	20.580017202774002	20.580017202773995	20.55856984793359	56.44159783829874	62.463490275267965	61.31452093994233	62.46349027526801	21.35080779553422
PSPTO_0259	61.244126387475006	20.57498724873951	20.557397713719684	54.83019803600816	20.580017202773977	62.470528579600646	62.46349027526794	20.557397713719674	55.03726023440169	54.830198036020676	21.349543585564007	59.77121974599814	54.42747076757705	54.427470767592894	62.46349027526794	20.580017202774002	20.580017202773995	20.55856984793359	56.44159783829874	62.463490275267965	61.31452093994233	62.46349027526801	21.35080779553422
PSPTO_3377	61.244126387475006	20.57498724873951	20.557397713719684	54.64787389682444	20.580017202773977	62.470528579600646	62.46349027526794	20.557397713719674	55.03726023440168	54.64787389682447	21.349543585564007	59.5771088795708	54.42747076757705	54.427470767592894	62.46349027526794	20.580017202774002	20.580017202773995	20.55856984793359	56.44159783829874	62.463490275267965	61.31452093994233	62.46349027526801	21.35080779553422
PSPTO_0984	61.244126387475006	20.57498724873951	20.557397713719684	54.83019803600816	20.580017202773977	62.470528579600646	62.46349027526794	20.557397713719674	55.03726023440168	54.83019803600817	21.349543585564007	59.771219745998145	54.42747076757705	54.427470767592894	62.46349027526794	20.580017202774002	20.580017202773995	20.55856984793359	56.44159783829874	62.463490275267965	61.31452093994233	62.46349027526801	21.35080779553422
PSPTO_3370	61.244126387475006	20.57498724873951	20.557397713719684	54.64787389682444	20.580017202773977	62.470528579600646	62.46349027526794	20.557397713719674	55.03726023440168	54.64787389682447	21.349543585564007	59.577108879570794	54.42747076757705	54.427470767592894	62.46349027526794	20.580017202774002	20.580017202773995	20.55856984793359	56.44159783829874	62.463490275267965	61.31452093994233	62.46349027526801	21.35080779553422
PSPTO_3516	61.244126387475006	20.57498724873951	20.557397713719684	54.83019803600816	20.580017202773977	62.470528579600646	62.46349027526794	20.557397713719674	55.03726023440168	54.83019803600817	21.349543585564007	59.77121974599814	54.42747076757705	54.427470767592894	62.46349027526794	20.580017202774002	20.580017202773995	20.55856984793359	56.44159783829874	62.463490275267965	61.31452093994233	62.46349027526801	21.35080779553422
PSPTO_5314	61.244126387475006	20.57498724873951	20.557397713719684	54.83019803600816	20.580017202773977	62.470528579600646	62.46349027526794	20.557397713719674	55.03726023440168	54.83019803600817	21.349543585564007	59.77121974599814	54.42747076757705	54.427470767592894	62.46349027526794	20.580017202774002	20.580017202773995	20.55856984793359	56.44159783829874	62.463490275267965	61.31452093994233	62.46349027526801	21.35080779553422
PSPTO_3009	61.244126387475006	20.57498724873951	20.557397713719684	54.83019803600816	20.580017202773977	62.470528579600646	62.46349027526794	20.557397713719674	55.03726023440168	54.83019803600817	21.349543585564007	59.77121974599814	54.42747076757705	54.427470767592894	62.46349027526794	20.580017202774002	20.580017202773995	20.55856984793359	56.44159783829874	62.463490275267965	61.31452093994233	62.46349027526801	21.35080779553422
PSPTO_5154	61.244126387475006	20.57498724873951	20.557397713719684	54.83019803600816	20.580017202773977	62.470528579600646	62.46349027526794	20.557397713719674	55.03726023440168	54.83019803600817	21.349543585564007	59.77121974599814	54.42747076757705	54.427470767592894	62.46349027526794	20.580017202774002	20.580017202773995	20.55856984793359	56.44159783829874	62.463490275267965	61.31452093994233	62.46349027526801	21.35080779553422
PSPTO_4108	61.244126387475006	20.57498724873951	20.557397713719684	54.83019803600816	20.580017202773977	62.470528579600646	62.46349027526794	20.557397713719674	55.03726023440168	54.83019803600817	21.349543585564007	59.77121974599814	54.42747076757705	54.427470767592894	62.46349027526794	20.580017202774002	20.580017202773995	20.55856984793359	56.44159783829874	62.463490275267965	61.31452093994233	62.46349027526801	21.35080779553422
PSPTO_5335	61.244126387475006	20.57498724873951	20.557397713719684	54.83019803600816	20.580017202773977	62.470528579600646	62.46349027526794	20.557397713719674	55.03726023440168	54.83019803600817	21.349543585564007	59.77121974599814	54.42747076757705	54.427470767592894	62.46349027526794	20.580017202774002	20.580017202773995	20.55856984793359	56.44159783829874	62.463490275267965	61.31452093994233	62.46349027526801	21.35080779553422
PSPTO_1455	61.244126387475006	20.57498724873951	20.557397713719684	54.83019803600816	20.580017202773977	62.470528579600646	62.46349027526794	20.557397713719674	55.03726023440168	54.83019803600817	21.349543585564007	59.77121974599814	54.42747076757705	54.427470767592894	62.46349027526794	20.580017202774002	20.580017202773995	20.55856984793359	56.44159783829874	62.463490275267965	61.31452093994233	62.46349027526801	21.35080779553422
PSPTO_2914	61.244126387475006	20.57498724873951	20.557397713719684	54.83019803600816	20.580017202773977	62.470528579600646	62.46349027526794	20.557397713719674	55.03726023440168	54.83019803600817	21.349543585564007	59.77121974599814	54.42747076757705	54.427470767592894	62.46349027526794	20.580017202774002	20.580017202773995	20.55856984793359	56.44159783829874	62.463490275267965	61.31452093994233	62.46349027526801	21.35080779553422
PSPTO_0982	61.244126387475006	20.57498724873951	20.557397713719684	54.83019803600816	20.580017202773977	62.470528579600646	62.46349027526794	20.557397713719674	55.03726023440168	54.83019803600817	21.349543585564007	59.77121974599814	54.42747076757705	54.427470767592894	62.46349027526794	20.580017202774002	20.580017202773995	20.55856984793359	56.44159783829874	62.463490275267965	61.31452093994233	62.46349027526801	21.35080779553422
PSPTO_5023	61.244126387475006	20.57498724873951	20.557397713719684	54.83019803600816	20.580017202773977	62.470528579600646	62.46349027526794	20.557397713719674	55.03726023440168	54.83019803600817	21.349543585564007	59.77121974599814	54.42747076757705	54.427470767592894	62.46349027526794	20.580017202774002	20.580017202773995	20.55856984793359	56.44159783829874	62.463490275267965	61.31452093994233	62.46349027526801	21.35080779553422
PSPTO_2761	61.244126387475006	20.57498724873951	20.557397713719684	54.83019803600816	20.580017202773977	62.470528579600646	62.46349027526794	20.557397713719674	55.03726023440168	54.83019803600817	21.349543585564007	59.77121974599814	54.42747076757705	54.427470767592894	62.46349027526794	20.580017202774002	20.580017202773995	20.55856984793359	56.44159783829874	62.463490275267965	61.31452093994233	62.46349027526801	21.35080779553422
PSPTO_5600	40.829417591650376	4.5860366664734775e-14	0.0	31.68121344603338	0.0	40.422106727975745	40.41755253105563	0.0	31.675494150500334	31.68121344603333	5.431179655618634e-16	39.91163801315843	31.10141186719598	31.10141186719599	40.41755253105563	0.0	-8.276491121770185e-30	1.1942692093561046e-15	35.275998648936714	40.417552531055684	40.87634729329491	40.41755253105559	0.0
PSPTO_2019	-1.0689106859591686e-13	20.57498724873304	20.557397713719624	54.83019803600817	20.58001720264625	62.470528579599005	62.46349027526791	20.55739771371966	55.03726023440167	54.8301980360082	21.34954358556445	59.7712197459981	54.42747076759295	54.427470767592894	62.46349027526793	20.580017202809948	20.580017202774226	20.558569847933594	56.44159783829876	62.463490275268	61.314520939942355	62.46349027526814	21.350807795534323
PSPTO_1661	61.24412638747497	20.57498724873304	20.557397713719624	54.83019803600817	20.58001720264625	62.470528579599005	62.46349027526791	20.55739771371966	55.03726023440167	54.8301980360082	21.34954358556445	-9.24604365934439e-12	54.42747076759295	54.427470767592894	62.46349027526793	20.580017202809948	20.580017202774226	20.558569847933587	1.1285567424176866e-13	62.463490275268	61.314520939942355	62.46349027526814	21.350807795534333
PSPTO_4111	61.24412638747498	20.57498724873304	20.557397713719624	54.83019803600817	20.58001720264625	62.470528579599005	62.46349027526791	20.55739771371966	55.03726023440167	54.8301980360082	21.34954358556445	59.77121974599717	54.42747076759295	54.427470767592894	62.46349027526793	20.580017202809948	20.580017202774226	20.558569847933587	56.4415978382988	62.463490275268	61.314520939942355	62.46349027526814	21.350807795534333
PSPTO_5188	61.24412638747498	20.57498724873304	20.557397713719624	54.83019803600817	20.58001720264625	62.470528579599005	62.46349027526791	20.55739771371966	55.03726023440167	54.8301980360082	21.34954358556445	59.77121974599717	54.42747076759295	54.427470767592894	62.46349027526793	20.580017202809948	20.580017202774226	20.558569847933587	56.4415978382988	62.463490275268	61.314520939942355	62.46349027526814	21.350807795534333
PSPTO_1243	61.24412638747498	20.57498724873304	20.557397713719624	54.83019803600817	20.58001720264625	62.470528579599005	62.46349027526791	20.55739771371966	55.03726023440167	54.8301980360082	21.34954358556445	59.77121974599717	54.42747076759295	54.427470767592894	62.46349027526793	20.580017202809948	20.580017202774226	20.558569847933587	56.4415978382988	62.463490275268	61.314520939942355	62.46349027526814	21.350807795534333
PSPTO_0692	61.24412638747498	20.57498724873304	20.557397713719624	54.83019803600817	20.58001720264625	62.470528579599005	62.46349027526791	20.55739771371966	55.03726023440167	54.8301980360082	21.34954358556445	59.77121974599717	54.42747076759295	54.427470767592894	62.46349027526793	20.580017202809948	20.580017202774226	20.558569847933587	56.4415978382988	62.463490275268	61.314520939942355	62.46349027526814	21.350807795534333
PSPTO_2944	61.24412638747498	20.57498724873304	20.557397713719624	54.83019803600817	20.58001720264625	62.470528579599005	62.46349027526791	20.55739771371966	55.03726023440167	54.8301980360082	21.34954358556445	59.77121974599717	54.42747076759295	54.427470767592894	62.46349027526793	20.580017202809948	20.580017202774226	20.558569847933587	56.4415978382988	62.463490275268	61.314520939942355	62.46349027526814	21.350807795534333
PSPTO_5464	54.88984681413459	20.57498724873953	20.557397713719745	44.25896957549783	20.580017202774012	62.47052857959895	62.46349027526797	20.557397713718874	53.66680522968414	44.258969575497844	21.34954358556408	49.80934978833091	53.0932016625987	53.09320166259861	62.46349027526791	20.580017202774	20.580017202773973	20.558569847933608	55.24083173874717	62.463490275268	54.97942655977389	62.46349027526949	21.350807795534305
PSPTO_4919	61.24412638747498	20.574987248739497	20.557397713719745	54.83019803600823	20.580017202774012	62.47052857959895	62.46349027526797	20.5573977137189	55.03726023440165	54.8301980360082	21.34954358556405	59.7712197459981	54.427470767592986	54.42747076759292	62.46349027526791	20.580017202774	20.580017202773988	20.558569847933608	56.44159783829885	62.463490275268	61.314520939942334	62.46349027526949	21.350807795534305
PSPTO_3356	61.24412638747498	20.574987248739497	20.557397713719745	54.83019803600823	20.580017202774012	62.47052857959895	62.46349027526797	20.5573977137189	55.03726023440165	54.8301980360082	21.34954358556405	59.7712197459981	54.427470767592986	54.42747076759292	62.46349027526791	20.580017202774	20.580017202773988	20.558569847933608	56.44159783829885	62.463490275268	61.314520939942334	62.46349027526949	21.350807795534305
PSPTO_5530	61.24412638747498	20.574987248739497	20.557397713719745	54.83019803600823	20.580017202774012	62.47052857959895	62.46349027526797	20.5573977137189	55.03726023440165	54.8301980360082	21.34954358556405	59.7712197459981	54.427470767592986	54.42747076759292	62.46349027526791	20.580017202774	20.580017202773988	20.558569847933608	56.44159783829885	62.463490275268	61.314520939942334	62.46349027526949	21.350807795534305
PSPTO_1520	61.24412638747498	20.574987248739497	20.557397713719745	54.83019803600823	20.580017202774012	62.47052857959895	62.46349027526797	20.5573977137189	55.03726023440165	54.8301980360082	21.34954358556405	59.7712197459981	54.427470767592986	54.42747076759292	62.46349027526791	20.580017202774	20.580017202773988	20.558569847933608	56.44159783829885	62.463490275268	61.314520939942334	62.46349027526949	21.350807795534305
PSPTO_5047	61.24412638747498	20.574987248739507	20.557397713719826	54.20480252379875	20.58001720277402	53.523250961805246	53.51697729341767	20.557397713718885	54.19064030789914	54.20480252379869	21.34954358556433	59.18099290493365	53.56142064014162	53.561420640141634	53.51697729341771	20.580017202774	20.580017202773973	20.558569847933608	52.703162861938395	53.516977293417675	61.314520939942334	53.51697729341779	21.350807795534298
PSPTO_0103	61.24412638747494	20.574987248739482	20.557397713719933	54.830198036008284	20.58001720277402	62.47052857959898	62.46349027526797	20.55739771371969	55.03726023440158	54.83019803600166	21.349543585564	59.77121974599825	54.42747076759292	54.42747076759293	62.463490275267965	20.580017202774012	20.58001720277416	20.558569847933615	56.44159783829879	62.46349027526797	61.31452093994336	62.46349027526795	21.350807795534294
PSPTO_5461	61.24412638747494	20.574987248739493	20.557397713719933	54.830198036008284	20.58001720277402	62.47052857959895	62.46349027526797	20.557397713719677	55.03726023440169	54.83019803600162	21.349543585564	59.77121974599813	54.42747076759292	54.42747076759293	62.463490275267965	20.580017202774012	20.58001720277416	20.558569847933615	56.44159783829879	62.46349027526797	61.31452093994336	62.46349027526795	21.350807795534294
PSPTO_1356	61.24412638747494	20.574987248739493	20.557397713719933	54.830198036008284	20.58001720277402	62.47052857959895	62.46349027526797	20.557397713719677	55.03726023440169	54.83019803600162	21.349543585564	59.77121974599813	54.42747076759292	54.42747076759293	62.463490275267965	20.580017202774012	20.58001720277416	20.558569847933615	56.44159783829879	62.46349027526797	61.31452093994336	62.46349027526795	21.350807795534294
PSPTO_3367	61.24412638747494	20.574987248739486	20.557397713719876	54.64787389682457	20.58001720277402	62.470528579598856	62.46349027526794	20.557397713719684	55.03726023440169	54.64787389681394	21.349543585564	59.57710887957065	54.42747076759292	54.42747076759292	62.463490275267915	20.580017202774012	20.58001720277416	20.558569847933565	56.44159783829878	62.46349027526797	61.314520939942334	62.46349027526769	21.350807795534294
PSPTO_4410	61.24412638747494	20.574987248739486	20.557397713719876	54.830198036008284	20.58001720277402	62.470528579598856	62.46349027526794	20.557397713719684	55.03726023440169	54.830198035997704	21.349543585564	59.77121974599813	54.42747076759292	54.42747076759292	62.463490275267915	20.580017202774012	20.58001720277416	20.558569847933565	56.44159783829878	62.46349027526797	61.314520939942334	62.46349027526769	21.350807795534294
PSPTO_3368	61.24412638747494	20.574987248739486	20.557397713719876	54.647873896824464	20.58001720277402	62.470528579598856	62.46349027526794	20.557397713719684	55.03726023440169	54.64787389682455	21.349543585564	59.57710887957065	54.42747076759292	54.42747076759292	62.463490275267915	20.580017202774012	20.58001720277416	20.558569847933565	56.44159783829878	62.46349027526797	61.314520939942334	62.46349027526769	21.350807795534294
PSPTO_0458	61.24412638747494	20.574987248739486	20.557397713719876	54.83019803600815	20.58001720277402	62.470528579598856	62.46349027526794	20.557397713719684	55.03726023440169	54.83019803600814	21.349543585564	59.77121974599813	54.42747076759292	54.42747076759292	62.463490275267915	20.580017202774012	20.58001720277416	20.558569847933565	56.44159783829878	62.46349027526797	61.314520939942334	62.46349027526769	21.350807795534294
PSPTO_5016	61.24412638747495	20.574987248739482	20.55739771371379	54.19560719933936	20.58001720277402	53.51652651022929	53.510254418048525	20.557397713719656	54.181449787371136	54.1956071993394	21.349543585561705	59.18259172001011	53.56484175622823	53.5648417562282	53.510254418048284	20.580017202774012	20.580017202776773	20.558569847933548	52.71602643633801	53.51025441804825	61.314520939942355	53.510254418048746	21.350807795534294
PSPTO_4312	61.24412638747495	20.574987248739482	20.55739771371379	54.83019803600815	20.58001720277402	62.470528579598515	62.46349027526791	20.557397713719656	55.037260234401664	54.83019803600814	21.349543585561705	59.77121974599854	54.42747076759292	54.42747076759293	62.46349027526793	20.580017202774012	20.580017202776773	20.558569847933548	56.44159783829879	62.46349027526788	61.314520939942355	62.46349027526788	21.350807795534294
PSPTO_1731	61.24412638747495	20.574987248739482	20.55739771371379	54.83019803600815	20.58001720277402	62.470528579598515	62.46349027526791	20.557397713719656	55.037260234401664	54.83019803600814	21.349543585561705	59.77121974599854	54.42747076759292	54.42747076759293	62.46349027526793	20.580017202774012	20.580017202776773	20.558569847933548	56.44159783829879	62.46349027526788	61.314520939942355	62.46349027526788	21.350807795534294
PSPTO_0962	61.24412638747495	20.574987248739482	20.55739771371379	54.83019803600815	20.58001720277402	62.470528579598515	62.46349027526791	20.557397713719656	55.037260234401664	54.83019803600814	21.349543585561705	59.77121974599854	54.42747076759292	54.42747076759293	62.46349027526793	20.580017202774012	20.580017202776773	20.558569847933548	56.44159783829879	62.46349027526788	61.314520939942355	62.46349027526788	21.350807795534294
PSPTO_0886	61.24412638747495	20.574987248739482	20.55739771371379	54.83019803600815	20.58001720277402	62.470528579598515	62.46349027526791	20.557397713719656	55.037260234401664	54.83019803600814	21.349543585561705	59.77121974599854	54.42747076759292	54.42747076759293	62.46349027526793	20.580017202774012	20.580017202776773	20.558569847933548	56.44159783829879	62.46349027526788	61.314520939942355	62.46349027526788	21.350807795534294
PSPTO_1746	2.512113686675829e-15	20.574987248739482	20.55739771371379	54.83019803600815	20.58001720277402	62.470528579598515	62.46349027526791	20.557397713719656	55.037260234401664	54.83019803600814	21.349543585561705	59.77121974599854	54.42747076759292	54.42747076759293	62.46349027526793	20.580017202774012	20.580017202776773	20.558569847933548	56.44159783829879	62.46349027526788	61.314520939942355	62.46349027526788	21.350807795534294
PSPTO_3902	61.24412638747488	20.574987248739482	20.55739771371379	54.83019803600815	20.58001720277402	62.470528579598515	62.46349027526791	20.557397713719656	55.037260234401664	54.83019803600814	21.349543585561705	59.77121974599854	54.42747076759292	54.42747076759293	62.46349027526793	20.580017202774012	20.580017202776773	20.558569847933548	56.44159783829879	62.46349027526788	61.314520939942355	62.46349027526788	21.350807795534294
